line_item_id,invoice_id,product_id,quantity,unit_price,discount,total_amount
LI-113742,INV-54584,PROD-6167,1,205.57,10.0,195.57
LI-113743,INV-54585,PROD-6169,3,110.42,0.0,331.26
LI-113744,INV-54586,PROD-6148,1,289.55,0.0,289.55
LI-113745,INV-54586,PROD-6126,2,249.72,0.0,499.44
LI-113746,INV-54586,PROD-6115,3,140.79,10.0,412.36
LI-113747,INV-54586,PROD-6248,1,201.22,0.0,201.22
LI-113748,INV-54587,PROD-6167,3,14.51,25.0,18.53
LI-113749,INV-54587,PROD-6065,3,48.35,5.0,140.04
LI-113750,INV-54587,PROD-6068,1,5.08,0.0,5.08
LI-113751,INV-54588,PROD-6074,1,406.81,10.0,396.81
LI-113752,INV-54588,PROD-6022,15,378.98,25.0,5659.65
LI-113753,INV-54588,PROD-6073,3,494.35,0.0,1483.06
LI-113754,INV-54589,PROD-6034,3,250.7,10.0,742.09
LI-113755,INV-54589,PROD-6002,1,456.23,0.0,456.23
LI-113756,INV-54589,PROD-6212,2,265.96,5.0,526.91
LI-113757,INV-54590,PROD-6014,1,65.81,0.0,65.81
LI-113758,INV-54590,PROD-6043,2,476.8,0.0,953.61
LI-113759,INV-54591,PROD-6126,2,116.53,0.0,233.05
LI-113760,INV-54592,PROD-6251,1,434.33,5.0,429.33
LI-113761,INV-54592,PROD-6126,1,146.9,5.0,141.9
LI-113762,INV-54592,PROD-6208,3,437.6,10.0,1302.81
LI-113763,INV-54593,PROD-6076,1,368.24,5.0,363.24
LI-113764,INV-54593,PROD-6069,3,366.76,0.0,1100.28
LI-113765,INV-54593,PROD-6146,2,161.03,10.0,312.05
LI-113766,INV-54593,PROD-6045,2,352.84,25.0,680.69
LI-113767,INV-54594,PROD-6241,1,254.39,5.0,249.39
LI-113768,INV-54594,PROD-6018,24,350.62,0.0,8414.87
LI-113769,INV-54594,PROD-6001,1,480.48,0.0,480.48
LI-113770,INV-54595,PROD-6043,3,346.13,5.0,1033.4
LI-113771,INV-54595,PROD-6116,1,295.08,0.0,295.08
LI-113772,INV-54595,PROD-6019,7,10.91,10.0,66.34
LI-113773,INV-54595,PROD-6199,3,357.77,0.0,1073.3
LI-113774,INV-54596,PROD-6122,2,459.44,10.0,908.87
LI-113775,INV-54596,PROD-6179,1,266.49,10.0,256.49
LI-113776,INV-54596,PROD-6061,2,445.22,0.0,890.43
LI-113777,INV-54596,PROD-6011,3,240.42,0.0,721.27
LI-113778,INV-54596,PROD-6140,2,135.38,0.0,270.76
LI-113779,INV-54597,PROD-6060,1,330.0,0.0,330.0
LI-113780,INV-54597,PROD-6050,3,49.5,10.0,138.51
LI-113781,INV-54597,PROD-6254,1,38.22,0.0,38.22
LI-113782,INV-54598,PROD-6153,1,399.71,25.0,374.71
LI-113783,INV-54598,PROD-6240,3,180.65,0.0,541.94
LI-113784,INV-54599,PROD-6202,1,163.28,0.0,163.28
LI-113785,INV-54600,PROD-6076,3,442.54,0.0,1327.62
LI-113786,INV-54600,PROD-6193,3,491.94,5.0,1470.83
LI-113787,INV-54600,PROD-6176,2,443.58,0.0,887.15
LI-113788,INV-54601,PROD-6229,1,193.85,0.0,193.85
LI-113789,INV-54602,PROD-6213,2,73.0,5.0,141.0
LI-113790,INV-54603,PROD-6267,3,358.8,0.0,1076.41
LI-113791,INV-54603,PROD-6206,2,341.84,0.0,683.68
LI-113792,INV-54603,PROD-6243,2,271.94,5.0,538.88
LI-113793,INV-54604,PROD-6095,1,183.46,10.0,173.46
LI-113794,INV-54604,PROD-6009,1,404.71,0.0,404.71
LI-113795,INV-54605,PROD-6274,3,35.78,10.0,97.33
LI-113796,INV-54605,PROD-6163,3,383.36,0.0,1150.08
LI-113797,INV-54605,PROD-6087,2,124.09,10.0,238.18
LI-113798,INV-54605,PROD-6134,2,19.29,0.0,38.58
LI-113799,INV-54606,PROD-6000,1,287.21,10.0,277.21
LI-113800,INV-54606,PROD-6001,2,434.77,5.0,864.53
LI-113801,INV-54606,PROD-6033,1,273.06,0.0,273.06
LI-113802,INV-54606,PROD-6082,1,358.12,10.0,348.12
LI-113803,INV-54607,PROD-6191,3,74.8,10.0,214.4
LI-113804,INV-54607,PROD-6179,1,11.29,0.0,11.29
LI-113805,INV-54607,PROD-6249,1,320.14,0.0,320.14
LI-113806,INV-54607,PROD-6068,1,267.84,25.0,242.84
LI-113807,INV-54607,PROD-6076,2,435.83,5.0,866.66
LI-113808,INV-54608,PROD-6203,1,229.33,0.0,229.33
LI-113809,INV-54608,PROD-6223,3,34.61,25.0,78.82
LI-113810,INV-54609,PROD-6089,1,89.9,10.0,79.9
LI-113811,INV-54609,PROD-6216,1,257.04,0.0,257.04
LI-113812,INV-54609,PROD-6026,2,85.36,25.0,145.73
LI-113813,INV-54609,PROD-6220,1,467.24,0.0,467.24
LI-113814,INV-54610,PROD-6136,3,267.11,0.0,801.32
LI-113815,INV-54610,PROD-6082,1,107.01,0.0,107.01
LI-113816,INV-54611,PROD-6218,1,483.73,25.0,458.73
LI-113817,INV-54611,PROD-6161,1,335.61,0.0,335.61
LI-113818,INV-54611,PROD-6006,2,412.91,25.0,800.81
LI-113819,INV-54611,PROD-6208,1,343.16,0.0,343.16
LI-113820,INV-54612,PROD-6224,2,186.89,0.0,373.78
LI-113821,INV-54612,PROD-6189,1,179.29,0.0,179.29
LI-113822,INV-54612,PROD-6105,1,311.04,0.0,311.04
LI-113823,INV-54612,PROD-6081,1,312.1,0.0,312.1
LI-113824,INV-54613,PROD-6250,2,245.49,10.0,480.97
LI-113825,INV-54613,PROD-6023,16,362.74,0.0,5803.78
LI-113826,INV-54613,PROD-6194,3,365.82,25.0,1072.47
LI-113827,INV-54614,PROD-6114,3,42.48,0.0,127.44
LI-113828,INV-54614,PROD-6253,2,292.62,0.0,585.24
LI-113829,INV-54615,PROD-6129,2,294.9,0.0,589.8
LI-113830,INV-54616,PROD-6037,2,498.6,5.0,992.19
LI-113831,INV-54616,PROD-6101,3,494.18,0.0,1482.53
LI-113832,INV-54617,PROD-6140,3,46.22,10.0,128.66
LI-113833,INV-54618,PROD-6253,1,229.16,5.0,224.16
LI-113834,INV-54619,PROD-6093,2,319.15,0.0,638.3
LI-113835,INV-54619,PROD-6001,3,91.34,10.0,264.01
LI-113836,INV-54620,PROD-6264,2,45.44,0.0,90.89
LI-113837,INV-54620,PROD-6111,3,116.79,0.0,350.37
LI-113838,INV-54620,PROD-6179,3,92.51,5.0,272.52
LI-113839,INV-54620,PROD-6074,1,44.97,0.0,44.97
LI-113840,INV-54621,PROD-6166,2,484.84,0.0,969.67
LI-113841,INV-54621,PROD-6264,1,26.71,0.0,26.71
LI-113842,INV-54621,PROD-6127,1,99.84,0.0,99.84
LI-113843,INV-54621,PROD-6095,1,212.54,0.0,212.54
LI-113844,INV-54621,PROD-6050,1,60.74,5.0,55.74
LI-113845,INV-54622,PROD-6144,3,293.4,25.0,855.19
LI-113846,INV-54622,PROD-6196,2,460.45,10.0,910.9
LI-113847,INV-54623,PROD-6094,1,59.93,5.0,54.93
LI-113848,INV-54623,PROD-6037,3,356.21,25.0,1043.63
LI-113849,INV-54624,PROD-6209,1,83.71,0.0,83.71
LI-113850,INV-54624,PROD-6199,3,85.42,10.0,246.27
LI-113851,INV-54625,PROD-6102,2,373.17,25.0,721.33
LI-113852,INV-54625,PROD-6048,2,141.25,0.0,282.51
LI-113853,INV-54625,PROD-6128,3,259.43,0.0,778.3
LI-113854,INV-54625,PROD-6249,2,251.0,5.0,497.0
LI-113855,INV-54626,PROD-6078,2,253.16,0.0,506.33
LI-113856,INV-54626,PROD-6065,3,148.61,25.0,420.84
LI-113857,INV-54627,PROD-6236,3,19.15,10.0,47.45
LI-113858,INV-54627,PROD-6002,3,204.97,0.0,614.92
LI-113859,INV-54627,PROD-6162,2,146.78,0.0,293.56
LI-113860,INV-54628,PROD-6086,1,451.97,0.0,451.97
LI-113861,INV-54628,PROD-6221,3,450.96,0.0,1352.87
LI-113862,INV-54628,PROD-6026,3,387.21,0.0,1161.62
LI-113863,INV-54629,PROD-6101,2,16.23,10.0,22.45
LI-113864,INV-54630,PROD-6061,2,422.49,25.0,819.99
LI-113865,INV-54631,PROD-6220,2,250.16,5.0,495.31
LI-113866,INV-54631,PROD-6053,3,264.26,0.0,792.77
LI-113867,INV-54631,PROD-6082,3,104.1,0.0,312.29
LI-113868,INV-54632,PROD-6026,3,416.0,5.0,1243.01
LI-113869,INV-54632,PROD-6159,2,124.69,0.0,249.38
LI-113870,INV-54632,PROD-6048,1,388.34,10.0,378.34
LI-113871,INV-54632,PROD-6188,2,303.55,10.0,597.09
LI-113872,INV-54632,PROD-6076,2,376.38,5.0,747.76
LI-113873,INV-54633,PROD-6181,3,246.34,0.0,739.03
LI-113874,INV-54634,PROD-6193,1,359.23,25.0,334.23
LI-113875,INV-54634,PROD-6040,2,289.2,0.0,578.4
LI-113876,INV-54635,PROD-6233,2,157.02,0.0,314.03
LI-113877,INV-54636,PROD-6241,1,137.25,25.0,112.25
LI-113878,INV-54636,PROD-6037,3,431.26,25.0,1268.78
LI-113879,INV-54636,PROD-6248,2,459.52,25.0,894.05
LI-113880,INV-54636,PROD-6244,3,400.54,0.0,1201.61
LI-113881,INV-54636,PROD-6010,2,179.29,0.0,358.58
LI-113882,INV-54637,PROD-6037,2,418.19,0.0,836.37
LI-113883,INV-54637,PROD-6013,1,341.79,5.0,336.79
LI-113884,INV-54637,PROD-6159,2,185.49,0.0,370.98
LI-113885,INV-54638,PROD-6038,1,314.94,0.0,314.94
LI-113886,INV-54638,PROD-6249,2,137.66,0.0,275.32
LI-113887,INV-54639,PROD-6272,1,33.44,10.0,23.44
LI-113888,INV-54639,PROD-6277,2,99.84,25.0,174.67
LI-113889,INV-54639,PROD-6029,3,420.57,0.0,1261.72
LI-113890,INV-54639,PROD-6040,1,491.88,0.0,491.88
LI-113891,INV-54639,PROD-6003,1,300.12,10.0,290.12
LI-113892,INV-54640,PROD-6154,3,307.7,5.0,918.11
LI-113893,INV-54640,PROD-6135,2,339.0,25.0,653.01
LI-113894,INV-54640,PROD-6082,2,10.11,0.0,20.21
LI-113895,INV-54640,PROD-6278,3,200.39,0.0,601.17
LI-113896,INV-54640,PROD-6203,2,137.74,0.0,275.47
LI-113897,INV-54641,PROD-6227,2,118.92,0.0,237.84
LI-113898,INV-54641,PROD-6233,2,137.9,10.0,265.8
LI-113899,INV-54641,PROD-6183,1,196.15,0.0,196.15
LI-113900,INV-54641,PROD-6023,20,446.77,0.0,8935.43
LI-113901,INV-54641,PROD-6022,25,151.97,25.0,3774.15
LI-113902,INV-54642,PROD-6085,2,391.25,5.0,777.51
LI-113903,INV-54642,PROD-6087,2,123.15,0.0,246.29
LI-113904,INV-54643,PROD-6018,48,465.77,0.0,22356.94
LI-113905,INV-54644,PROD-6185,3,476.47,0.0,1429.42
LI-113906,INV-54644,PROD-6047,2,86.21,10.0,162.42
LI-113907,INV-54645,PROD-6187,1,135.57,25.0,110.57
LI-113908,INV-54645,PROD-6153,3,498.82,10.0,1486.47
LI-113909,INV-54645,PROD-6017,26,268.7,0.0,6986.19
LI-113910,INV-54645,PROD-6145,2,425.14,25.0,825.27
LI-113911,INV-54646,PROD-6224,2,437.41,0.0,874.83
LI-113912,INV-54646,PROD-6279,3,292.08,0.0,876.23
LI-113913,INV-54646,PROD-6080,2,411.44,25.0,797.88
LI-113914,INV-54646,PROD-6212,3,99.83,5.0,294.49
LI-113915,INV-54647,PROD-6111,3,349.01,0.0,1047.04
LI-113916,INV-54647,PROD-6205,1,413.55,0.0,413.55
LI-113917,INV-54647,PROD-6227,1,170.42,25.0,145.42
LI-113918,INV-54647,PROD-6200,2,492.51,0.0,985.02
LI-113919,INV-54647,PROD-6115,1,442.51,0.0,442.51
LI-113920,INV-54648,PROD-6213,1,348.01,5.0,343.01
LI-113921,INV-54648,PROD-6194,2,325.6,5.0,646.2
LI-113922,INV-54648,PROD-6070,2,68.01,0.0,136.03
LI-113923,INV-54648,PROD-6181,1,28.17,0.0,28.17
LI-113924,INV-54648,PROD-6211,1,223.08,5.0,218.08
LI-113925,INV-54649,PROD-6118,3,377.64,0.0,1132.92
LI-113926,INV-54649,PROD-6130,1,487.38,25.0,462.38
LI-113927,INV-54649,PROD-6055,3,310.64,10.0,921.92
LI-113928,INV-54649,PROD-6245,1,498.6,0.0,498.6
LI-113929,INV-54650,PROD-6136,3,55.06,0.0,165.17
LI-113930,INV-54650,PROD-6169,3,280.54,0.0,841.62
LI-113931,INV-54650,PROD-6051,3,238.01,0.0,714.03
LI-113932,INV-54650,PROD-6153,2,126.7,0.0,253.41
LI-113933,INV-54651,PROD-6020,45,140.69,10.0,6321.06
LI-113934,INV-54651,PROD-6091,2,88.34,0.0,176.68
LI-113935,INV-54651,PROD-6036,1,16.25,25.0,-8.75
LI-113936,INV-54652,PROD-6146,1,6.71,0.0,6.71
LI-113937,INV-54652,PROD-6253,2,455.06,25.0,885.13
LI-113938,INV-54652,PROD-6175,3,8.38,0.0,25.14
LI-113939,INV-54652,PROD-6234,2,114.27,10.0,218.54
LI-113940,INV-54653,PROD-6253,2,343.08,5.0,681.15
LI-113941,INV-54653,PROD-6010,1,190.68,0.0,190.68
LI-113942,INV-54653,PROD-6004,1,74.72,5.0,69.72
LI-113943,INV-54653,PROD-6157,3,224.34,0.0,673.01
LI-113944,INV-54653,PROD-6035,1,355.42,0.0,355.42
LI-113945,INV-54654,PROD-6129,1,176.04,10.0,166.04
LI-113946,INV-54654,PROD-6208,2,336.82,0.0,673.64
LI-113947,INV-54654,PROD-6265,1,422.94,0.0,422.94
LI-113948,INV-54654,PROD-6022,33,113.36,5.0,3735.95
LI-113949,INV-54654,PROD-6213,1,35.33,0.0,35.33
LI-113950,INV-54655,PROD-6199,3,171.57,10.0,504.72
LI-113951,INV-54655,PROD-6258,3,186.68,0.0,560.05
LI-113952,INV-54656,PROD-6145,1,497.89,0.0,497.89
LI-113953,INV-54656,PROD-6276,2,245.67,0.0,491.35
LI-113954,INV-54656,PROD-6059,1,428.83,5.0,423.83
LI-113955,INV-54656,PROD-6241,3,39.8,5.0,114.4
LI-113956,INV-54656,PROD-6263,1,149.65,25.0,124.65
LI-113957,INV-54657,PROD-6233,2,115.54,10.0,221.08
LI-113958,INV-54657,PROD-6044,1,280.98,10.0,270.98
LI-113959,INV-54657,PROD-6260,1,282.28,0.0,282.28
LI-113960,INV-54657,PROD-6130,3,55.09,10.0,155.28
LI-113961,INV-54658,PROD-6261,1,77.7,0.0,77.7
LI-113962,INV-54658,PROD-6019,12,201.14,0.0,2413.69
LI-113963,INV-54658,PROD-6104,2,357.37,10.0,704.74
LI-113964,INV-54659,PROD-6114,3,352.7,5.0,1053.09
LI-113965,INV-54659,PROD-6217,2,92.48,0.0,184.96
LI-113966,INV-54659,PROD-6161,1,380.2,25.0,355.2
LI-113967,INV-54659,PROD-6094,1,285.01,0.0,285.01
LI-113968,INV-54660,PROD-6235,3,393.16,0.0,1179.47
LI-113969,INV-54660,PROD-6093,2,462.57,0.0,925.14
LI-113970,INV-54660,PROD-6224,1,97.59,25.0,72.59
LI-113971,INV-54661,PROD-6260,3,256.03,0.0,768.1
LI-113972,INV-54662,PROD-6240,2,435.89,0.0,871.78
LI-113973,INV-54662,PROD-6044,1,152.26,0.0,152.26
LI-113974,INV-54662,PROD-6234,1,342.56,0.0,342.56
LI-113975,INV-54662,PROD-6090,3,310.44,0.0,931.31
LI-113976,INV-54662,PROD-6249,1,76.04,0.0,76.04
LI-113977,INV-54663,PROD-6078,3,466.43,0.0,1399.3
LI-113978,INV-54663,PROD-6004,3,408.37,0.0,1225.11
LI-113979,INV-54664,PROD-6055,3,406.17,0.0,1218.52
LI-113980,INV-54664,PROD-6029,1,109.66,25.0,84.66
LI-113981,INV-54664,PROD-6050,1,219.91,0.0,219.91
LI-113982,INV-54665,PROD-6261,2,268.79,0.0,537.59
LI-113983,INV-54665,PROD-6170,1,186.33,0.0,186.33
LI-113984,INV-54665,PROD-6225,2,290.13,10.0,570.27
LI-113985,INV-54665,PROD-6214,1,251.08,10.0,241.08
LI-113986,INV-54665,PROD-6262,1,457.8,0.0,457.8
LI-113987,INV-54666,PROD-6117,3,289.96,5.0,864.89
LI-113988,INV-54666,PROD-6115,1,86.36,25.0,61.36
LI-113989,INV-54666,PROD-6113,2,84.11,5.0,163.22
LI-113990,INV-54666,PROD-6055,2,281.43,5.0,557.85
LI-113991,INV-54667,PROD-6198,2,96.04,0.0,192.09
LI-113992,INV-54667,PROD-6243,1,61.02,5.0,56.02
LI-113993,INV-54668,PROD-6187,3,152.46,10.0,447.38
LI-113994,INV-54669,PROD-6097,2,392.36,25.0,759.72
LI-113995,INV-54669,PROD-6165,3,116.51,0.0,349.52
LI-113996,INV-54669,PROD-6021,26,430.8,0.0,11200.73
LI-113997,INV-54669,PROD-6267,3,308.81,0.0,926.43
LI-113998,INV-54670,PROD-6089,2,205.27,0.0,410.54
LI-113999,INV-54670,PROD-6218,3,249.39,10.0,738.18
LI-114000,INV-54670,PROD-6142,1,282.81,25.0,257.81
LI-114001,INV-54671,PROD-6206,2,418.53,0.0,837.05
LI-114002,INV-54671,PROD-6066,1,166.6,0.0,166.6
LI-114003,INV-54671,PROD-6241,3,355.63,25.0,1041.9
LI-114004,INV-54671,PROD-6155,1,249.32,0.0,249.32
LI-114005,INV-54672,PROD-6061,1,96.8,25.0,71.8
LI-114006,INV-54672,PROD-6054,3,161.72,5.0,480.16
LI-114007,INV-54672,PROD-6178,1,62.2,0.0,62.2
LI-114008,INV-54673,PROD-6224,2,454.58,0.0,909.16
LI-114009,INV-54673,PROD-6267,2,358.5,10.0,707.01
LI-114010,INV-54673,PROD-6206,3,193.61,0.0,580.83
LI-114011,INV-54673,PROD-6145,3,449.6,25.0,1323.79
LI-114012,INV-54673,PROD-6126,2,165.49,0.0,330.97
LI-114013,INV-54674,PROD-6263,1,373.1,0.0,373.1
LI-114014,INV-54674,PROD-6275,2,421.29,0.0,842.59
LI-114015,INV-54674,PROD-6241,3,441.54,0.0,1324.61
LI-114016,INV-54674,PROD-6004,3,361.67,5.0,1080.02
LI-114017,INV-54674,PROD-6116,3,296.94,25.0,865.82
LI-114018,INV-54675,PROD-6094,1,168.92,0.0,168.92
LI-114019,INV-54676,PROD-6167,3,39.33,10.0,108.0
LI-114020,INV-54676,PROD-6144,2,400.79,0.0,801.59
LI-114021,INV-54676,PROD-6132,1,249.5,5.0,244.5
LI-114022,INV-54677,PROD-6011,2,463.49,10.0,916.99
LI-114023,INV-54677,PROD-6140,1,344.03,0.0,344.03
LI-114024,INV-54677,PROD-6094,2,86.13,5.0,167.25
LI-114025,INV-54678,PROD-6134,2,178.82,25.0,332.65
LI-114026,INV-54678,PROD-6130,1,194.2,0.0,194.2
LI-114027,INV-54678,PROD-6260,1,362.72,0.0,362.72
LI-114028,INV-54678,PROD-6050,2,483.07,0.0,966.15
LI-114029,INV-54679,PROD-6018,50,190.98,0.0,9548.83
LI-114030,INV-54679,PROD-6065,1,465.38,5.0,460.38
LI-114031,INV-54679,PROD-6208,1,376.37,10.0,366.37
LI-114032,INV-54680,PROD-6003,2,248.82,0.0,497.65
LI-114033,INV-54680,PROD-6252,2,79.75,25.0,134.5
LI-114034,INV-54681,PROD-6177,2,118.83,0.0,237.66
LI-114035,INV-54681,PROD-6047,3,319.79,25.0,934.36
LI-114036,INV-54681,PROD-6044,3,414.44,0.0,1243.33
LI-114037,INV-54681,PROD-6141,2,135.53,0.0,271.07
LI-114038,INV-54681,PROD-6135,3,470.97,0.0,1412.92
LI-114039,INV-54682,PROD-6117,2,248.32,0.0,496.64
LI-114040,INV-54682,PROD-6091,2,236.32,0.0,472.64
LI-114041,INV-54682,PROD-6096,3,293.98,25.0,856.95
LI-114042,INV-54682,PROD-6189,3,425.28,25.0,1250.83
LI-114043,INV-54683,PROD-6008,3,196.24,5.0,583.71
LI-114044,INV-54684,PROD-6295,3,435.24,0.0,1305.71
LI-114045,INV-54684,PROD-6015,29,206.27,0.0,5981.78
LI-114046,INV-54684,PROD-6093,1,94.84,0.0,94.84
LI-114047,INV-54684,PROD-6164,3,126.6,0.0,379.81
LI-114048,INV-54685,PROD-6145,3,54.92,0.0,164.77
LI-114049,INV-54685,PROD-6007,1,192.12,0.0,192.12
LI-114050,INV-54685,PROD-6195,3,426.66,0.0,1279.98
LI-114051,INV-54685,PROD-6248,1,433.54,10.0,423.54
LI-114052,INV-54686,PROD-6059,3,418.13,5.0,1249.39
LI-114053,INV-54686,PROD-6225,3,334.36,10.0,993.08
LI-114054,INV-54687,PROD-6271,2,386.72,5.0,768.44
LI-114055,INV-54688,PROD-6245,1,299.05,0.0,299.05
LI-114056,INV-54688,PROD-6204,3,59.94,0.0,179.81
LI-114057,INV-54689,PROD-6043,2,406.44,25.0,787.87
LI-114058,INV-54689,PROD-6242,1,460.16,0.0,460.16
LI-114059,INV-54689,PROD-6180,1,7.52,5.0,2.52
LI-114060,INV-54689,PROD-6131,1,102.95,5.0,97.95
LI-114061,INV-54689,PROD-6129,2,486.93,5.0,968.86
LI-114062,INV-54690,PROD-6231,1,276.25,0.0,276.25
LI-114063,INV-54690,PROD-6066,1,213.26,0.0,213.26
LI-114064,INV-54691,PROD-6043,3,56.85,25.0,145.55
LI-114065,INV-54692,PROD-6010,3,41.5,5.0,119.5
LI-114066,INV-54692,PROD-6001,2,252.71,5.0,500.42
LI-114067,INV-54693,PROD-6244,2,202.35,25.0,379.71
LI-114068,INV-54693,PROD-6053,2,257.96,25.0,490.91
LI-114069,INV-54693,PROD-6091,3,217.36,0.0,652.07
LI-114070,INV-54693,PROD-6076,1,52.28,25.0,27.28
LI-114071,INV-54693,PROD-6125,2,322.5,10.0,635.0
LI-114072,INV-54694,PROD-6211,1,406.15,0.0,406.15
LI-114073,INV-54694,PROD-6087,3,396.9,25.0,1165.71
LI-114074,INV-54694,PROD-6094,1,462.87,25.0,437.87
LI-114075,INV-54694,PROD-6277,2,193.01,0.0,386.02
LI-114076,INV-54694,PROD-6162,2,274.43,25.0,523.86
LI-114077,INV-54695,PROD-6095,3,318.3,0.0,954.9
LI-114078,INV-54695,PROD-6107,3,408.41,10.0,1215.22
LI-114079,INV-54695,PROD-6119,3,389.87,5.0,1164.61
LI-114080,INV-54696,PROD-6274,2,75.31,0.0,150.62
LI-114081,INV-54697,PROD-6073,2,241.45,25.0,457.9
LI-114082,INV-54698,PROD-6036,2,441.62,5.0,878.24
LI-114083,INV-54699,PROD-6096,2,311.78,25.0,598.55
LI-114084,INV-54699,PROD-6196,1,355.51,0.0,355.51
LI-114085,INV-54699,PROD-6079,3,161.32,0.0,483.97
LI-114086,INV-54699,PROD-6085,2,267.9,25.0,510.79
LI-114087,INV-54700,PROD-6228,3,124.88,0.0,374.65
LI-114088,INV-54700,PROD-6185,3,253.8,0.0,761.41
LI-114089,INV-54701,PROD-6023,44,460.09,0.0,20244.09
LI-114090,INV-54701,PROD-6218,2,77.27,0.0,154.54
LI-114091,INV-54701,PROD-6090,2,425.37,10.0,840.75
LI-114092,INV-54702,PROD-6143,3,325.91,0.0,977.73
LI-114093,INV-54703,PROD-6026,2,217.28,0.0,434.56
LI-114094,INV-54703,PROD-6192,1,357.12,0.0,357.12
LI-114095,INV-54703,PROD-6174,2,36.99,0.0,73.98
LI-114096,INV-54704,PROD-6149,2,331.61,0.0,663.23
LI-114097,INV-54704,PROD-6111,3,330.77,0.0,992.32
LI-114098,INV-54704,PROD-6155,1,258.36,0.0,258.36
LI-114099,INV-54704,PROD-6152,2,207.72,0.0,415.44
LI-114100,INV-54704,PROD-6114,2,440.31,0.0,880.62
LI-114101,INV-54705,PROD-6233,2,113.75,0.0,227.49
LI-114102,INV-54705,PROD-6230,3,209.77,0.0,629.32
LI-114103,INV-54705,PROD-6034,2,320.34,10.0,630.69
LI-114104,INV-54705,PROD-6050,3,136.71,0.0,410.12
LI-114105,INV-54705,PROD-6248,2,498.54,0.0,997.07
LI-114106,INV-54706,PROD-6125,3,314.83,0.0,944.48
LI-114107,INV-54706,PROD-6209,1,238.52,0.0,238.52
LI-114108,INV-54706,PROD-6161,3,25.52,0.0,76.55
LI-114109,INV-54706,PROD-6180,2,43.65,0.0,87.31
LI-114110,INV-54707,PROD-6208,3,70.43,5.0,206.28
LI-114111,INV-54707,PROD-6266,2,168.94,5.0,332.87
LI-114112,INV-54707,PROD-6083,1,378.83,0.0,378.83
LI-114113,INV-54707,PROD-6021,50,151.66,25.0,7557.98
LI-114114,INV-54708,PROD-6084,3,118.08,0.0,354.24
LI-114115,INV-54709,PROD-6059,1,154.94,25.0,129.94
LI-114116,INV-54709,PROD-6257,2,289.8,0.0,579.59
LI-114117,INV-54709,PROD-6098,2,450.78,0.0,901.57
LI-114118,INV-54709,PROD-6161,1,318.32,0.0,318.32
LI-114119,INV-54709,PROD-6056,1,40.96,0.0,40.96
LI-114120,INV-54710,PROD-6209,1,77.95,10.0,67.95
LI-114121,INV-54710,PROD-6084,2,121.34,0.0,242.67
LI-114122,INV-54711,PROD-6009,2,263.58,0.0,527.15
LI-114123,INV-54712,PROD-6224,2,427.88,5.0,850.76
LI-114124,INV-54712,PROD-6216,3,441.23,0.0,1323.69
LI-114125,INV-54713,PROD-6070,3,240.22,5.0,715.66
LI-114126,INV-54713,PROD-6197,3,314.33,25.0,918.0
LI-114127,INV-54714,PROD-6270,2,245.52,5.0,486.05
LI-114128,INV-54715,PROD-6000,3,35.81,0.0,107.43
LI-114129,INV-54715,PROD-6019,45,347.26,0.0,15626.6
LI-114130,INV-54715,PROD-6155,2,105.02,5.0,205.05
LI-114131,INV-54716,PROD-6207,3,484.74,0.0,1454.23
LI-114132,INV-54716,PROD-6022,45,246.31,0.0,11084.17
LI-114133,INV-54717,PROD-6046,3,103.63,10.0,300.88
LI-114134,INV-54717,PROD-6238,1,138.58,0.0,138.58
LI-114135,INV-54717,PROD-6079,1,325.16,0.0,325.16
LI-114136,INV-54717,PROD-6023,9,361.39,10.0,3242.48
LI-114137,INV-54718,PROD-6129,3,328.33,5.0,979.98
LI-114138,INV-54718,PROD-6176,3,373.04,0.0,1119.12
LI-114139,INV-54718,PROD-6169,2,26.4,0.0,52.81
LI-114140,INV-54718,PROD-6256,3,400.01,0.0,1200.04
LI-114141,INV-54719,PROD-6286,3,253.74,0.0,761.21
LI-114142,INV-54719,PROD-6111,1,67.66,0.0,67.66
LI-114143,INV-54719,PROD-6112,2,396.57,0.0,793.15
LI-114144,INV-54719,PROD-6221,3,287.7,10.0,853.11
LI-114145,INV-54720,PROD-6128,2,477.34,25.0,929.68
LI-114146,INV-54720,PROD-6094,3,418.49,0.0,1255.48
LI-114147,INV-54721,PROD-6104,2,315.68,0.0,631.35
LI-114148,INV-54722,PROD-6262,2,326.87,10.0,643.74
LI-114149,INV-54722,PROD-6079,2,251.9,0.0,503.8
LI-114150,INV-54723,PROD-6034,2,214.3,0.0,428.59
LI-114151,INV-54723,PROD-6238,2,222.11,5.0,439.21
LI-114152,INV-54723,PROD-6266,3,300.77,10.0,892.3
LI-114153,INV-54724,PROD-6079,2,451.96,0.0,903.92
LI-114154,INV-54724,PROD-6145,2,105.76,10.0,201.51
LI-114155,INV-54724,PROD-6025,40,322.16,0.0,12886.36
LI-114156,INV-54725,PROD-6087,2,304.36,10.0,598.73
LI-114157,INV-54725,PROD-6189,3,426.82,5.0,1275.45
LI-114158,INV-54726,PROD-6222,1,296.97,0.0,296.97
LI-114159,INV-54726,PROD-6157,3,400.85,0.0,1202.55
LI-114160,INV-54726,PROD-6203,1,376.92,10.0,366.92
LI-114161,INV-54726,PROD-6033,2,14.39,0.0,28.77
LI-114162,INV-54726,PROD-6138,2,180.23,25.0,335.45
